x,y,z,yaw
0.0,4.4,0.0,1.5707963267948966
0.0,4.48,0.0,1.5707963267948966
0.0,4.5600000000000005,0.0,1.5707963267948966
0.0,4.64,0.0,1.5707963267948966
0.0,4.72,0.0,1.5707963267948966
0.0,4.8,0.0,1.5707963267948966
0.0,4.88,0.0,1.5707963267948966
0.0,4.96,0.0,1.5707963267948966
0.0,5.04,0.0,1.5707963267948966
0.0,5.12,0.0,1.5707963267948966
0.0,5.2,0.0,1.5707963267948966
0.0,5.279999999999999,0.0,1.5707963267948966
0.0,5.359999999999999,0.0,1.5707963267948966
0.0,5.44,0.0,1.5707963267948966
0.0,5.5200000000000005,0.0,1.5707963267948966
0.0,5.6,0.0,1.5707963267948966
0.0,5.68,0.0,1.5707963267948966
0.0,5.760000000000001,0.0,1.5707963267948966
0.0,5.84,0.0,1.5707963267948966
0.0,5.92,0.0,1.5707963267948966
0.0,6.0,0.0,1.5707963267948966
0.0,6.08,0.0,1.5707963267948966
0.0,6.16,0.0,1.5707963267948966
0.0,6.24,0.0,1.5707963267948966
0.0,6.32,0.0,1.5707963267948966
0.0,6.3999999999999995,0.0,1.5707963267948966
0.0,6.48,0.0,1.5707963267948966
0.0,6.56,0.0,1.5707963267948966
0.0,6.64,0.0,1.5707963267948966
0.0,6.720000000000001,0.0,1.5707963267948966
0.0,6.8,0.0,1.5707963267948966
0.0,6.880000000000001,0.0,1.5707963267948966
0.0,6.96,0.0,1.5707963267948966
0.0,7.04,0.0,1.5707963267948966
0.0,7.119999999999999,0.0,1.5707963267948966
0.0,7.2,0.0,1.5707963267948966
0.0,7.28,0.0,1.5707963267948966
0.0,7.359999999999999,0.0,1.5707963267948966
0.0,7.44,0.0,1.5707963267948966
0.0,7.52,0.0,1.5707963267948966
0.0,7.6,0.0,1.5707963267948966
0.0,7.680000000000001,0.0,1.5707963267948966
0.0,7.76,0.0,1.5707963267948966
0.0,7.840000000000001,0.0,1.5707963267948966
0.0,7.92,0.0,1.5707963267948966
0.0,8.0,0.0,1.5707963267948966
0.0,8.08,0.0,1.5707963267948966
0.0,8.16,0.0,1.5707963267948966
0.0,8.24,0.0,1.5707963267948966
0.0,8.32,0.0,1.5707963267948966
0.0,8.4,0.0,1.5707963267948966
0.0,8.48,0.0,1.5707963267948966
0.0,8.56,0.0,1.5707963267948966
0.0,8.639999999999999,0.0,1.5707963267948966
0.0,8.72,0.0,1.5707963267948966
0.0,8.8,0.0,1.5707963267948966
0.0,8.879999999999999,0.0,1.5707963267948966
0.0,8.96,0.0,1.5707963267948966
0.0,9.04,0.0,1.5707963267948966
0.0,9.120000000000001,0.0,1.5707963267948966
0.0,9.2,0.0,1.5707963267948966
0.0,9.28,0.0,1.5707963267948966
0.0,9.360000000000001,0.0,1.5707963267948966
0.0,9.44,0.0,1.5707963267948966
0.0,9.52,0.0,1.5707963267948966
0.0,9.6,0.0,1.5707963267948966
0.0,9.68,0.0,1.5707963267948966
0.0,9.76,0.0,1.5707963267948966
0.0,9.84,0.0,1.5707963267948966
0.0,9.92,0.0,1.5707963267948966
0.0,10.0,0.0,1.5707963267948966
0.0,10.08,0.0,1.5707963267948966
0.0,10.16,0.0,1.5707963267948966
0.0,10.24,0.0,1.5707963267948966
0.0,10.32,0.0,1.5707963267948966
0.0,10.4,0.0,1.5707963267948966
0.0,10.48,0.0,1.5707963267948966
0.0,10.559999999999999,0.0,1.5707963267948966
0.0,10.64,0.0,1.5707963267948966
0.0,10.719999999999999,0.0,1.5707963267948966
0.0,10.8,0.0,1.5707963267948966
0.0,10.88,0.0,1.5707963267948966
0.0,10.959999999999999,0.0,1.5707963267948966
0.0,11.040000000000001,0.0,1.5707963267948966
0.0,11.120000000000001,0.0,1.5707963267948966
0.0,11.2,0.0,1.5707963267948966
0.0,11.28,0.0,1.5707963267948966
0.0,11.36,0.0,1.5707963267948966
0.0,11.440000000000001,0.0,1.5707963267948966
0.0,11.520000000000001,0.0,1.5707963267948966
0.0,11.6,0.0,1.5707963267948966
0.0,11.68,0.0,1.5707963267948966
0.0,11.76,0.0,1.5707963267948966
0.0,11.84,0.0,1.5707963267948966
0.0,11.920000000000002,0.0,1.5707963267948966
0.0,12.0,0.0,1.5707963267948966
